C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\crypto\cipher;GroupId: org.apache.shiro	ArtifactId: shiro-lang
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\crypto\cipher;GroupId: org.apache.shiro	ArtifactId: shiro-crypto-core
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\crypto\cipher;GroupId: org.bouncycastle	ArtifactId: bcprov-jdk15on
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\crypto\core;GroupId: org.apache.shiro	ArtifactId: shiro-lang
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\crypto\hash;GroupId: org.apache.shiro	ArtifactId: shiro-lang
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\crypto\hash;GroupId: org.apache.shiro	ArtifactId: shiro-crypto-core
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\crypto\hash;GroupId: org.bouncycastle	ArtifactId: bcprov-jdk15on
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\crypto\support\hashes\argon2;GroupId: org.apache.shiro	ArtifactId: shiro-crypto-hash
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\crypto\support\hashes\bcrypt;GroupId: org.apache.shiro	ArtifactId: shiro-crypto-hash
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\event;GroupId: org.apache.shiro	ArtifactId: shiro-lang
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: org.apache.taglibs	ArtifactId: taglibs-standard-spec
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: org.apache.taglibs	ArtifactId: taglibs-standard-impl
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: javax.servlet	ArtifactId: javax.servlet-api
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: org.slf4j	ArtifactId: slf4j-log4j12
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: log4j	ArtifactId: log4j
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: org.apache.shiro	ArtifactId: shiro-core
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: org.apache.shiro	ArtifactId: shiro-web
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: org.apache.shiro	ArtifactId: shiro-guice
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: com.google.inject.extensions	ArtifactId: guice-servlet
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: org.slf4j	ArtifactId: jcl-over-slf4j
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: org.apache.shiro	ArtifactId: shiro-guice
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: net.sourceforge.htmlunit	ArtifactId: htmlunit
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: org.eclipse.jetty	ArtifactId: apache-jsp
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: org.eclipse.jetty	ArtifactId: apache-jstl
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice3;GroupId: org.apache.shiro.integrationtests	ArtifactId: shiro-its-support
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: org.apache.taglibs	ArtifactId: taglibs-standard-spec
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: org.apache.taglibs	ArtifactId: taglibs-standard-impl
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: javax.servlet	ArtifactId: javax.servlet-api
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: org.slf4j	ArtifactId: slf4j-log4j12
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: log4j	ArtifactId: log4j
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: org.apache.shiro	ArtifactId: shiro-core
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: org.apache.shiro	ArtifactId: shiro-web
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: org.apache.shiro	ArtifactId: shiro-guice
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: com.google.inject.extensions	ArtifactId: guice-servlet
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: org.slf4j	ArtifactId: jcl-over-slf4j
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: org.apache.shiro	ArtifactId: shiro-guice
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: net.sourceforge.htmlunit	ArtifactId: htmlunit
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: org.eclipse.jetty	ArtifactId: apache-jsp
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: org.eclipse.jetty	ArtifactId: apache-jstl
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\guice4;GroupId: org.apache.shiro.integrationtests	ArtifactId: shiro-its-support
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: org.apache.taglibs	ArtifactId: taglibs-standard-spec
